class,method,path_depth,file_extension,host_length,accept_count,accept_language,has_cache_control,has_cookie,user_agent_length,has_content,content_type,query_param_count,max_param_length,has_numeric_param
0,0,3,43,14,7,0,1,1,71,1,1,3,15,1
0,1,3,43,14,7,0,1,1,71,1,0,3,15,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,5,6,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,53,1
0,1,3,43,14,7,0,1,1,71,1,0,13,53,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,3,3,14,7,0,1,1,71,1,1,0,0,0
0,0,3,50,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,35,1
0,1,3,43,14,7,0,1,1,71,1,0,13,35,1
0,0,3,43,14,7,0,1,1,71,1,1,13,35,1
0,1,3,43,14,7,0,1,1,71,1,0,13,35,1
0,0,3,43,14,7,0,1,1,71,1,1,13,35,1
0,1,3,43,14,7,0,1,1,71,1,0,13,35,1
0,0,3,43,14,7,0,1,1,71,1,1,13,35,1
0,1,3,43,14,7,0,1,1,71,1,0,13,35,1
0,0,3,6,14,7,0,1,1,71,1,1,0,0,0
0,0,3,30,14,7,0,1,1,71,1,1,0,0,0
0,0,2,34,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,44,1
0,1,3,43,14,7,0,1,1,71,1,0,5,44,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,8,0
0,1,3,43,14,7,0,1,1,71,1,0,5,8,0
0,0,3,43,14,7,0,1,1,71,1,1,5,6,0
0,1,3,43,14,7,0,1,1,71,1,0,5,6,0
0,0,3,43,14,7,0,1,1,71,1,1,5,6,0
0,1,3,43,14,7,0,1,1,71,1,0,5,6,0
0,0,3,43,14,7,0,1,1,71,1,1,1,49,0
0,1,3,43,14,7,0,1,1,71,1,0,1,49,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,27,0
0,1,3,43,14,7,0,1,1,71,1,0,1,27,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,2,33,14,7,0,1,1,71,1,1,0,0,0
0,0,5,7,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,3,36,0
0,1,3,43,14,7,0,1,1,71,1,0,3,36,0
0,0,3,43,14,7,0,1,1,71,1,1,3,9,0
0,1,3,43,14,7,0,1,1,71,1,0,3,9,0
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,9,1
0,1,3,43,14,7,0,1,1,71,1,0,3,9,1
0,0,3,43,14,7,0,1,1,71,1,1,13,37,1
0,1,3,43,14,7,0,1,1,71,1,0,13,37,1
0,0,3,43,14,7,0,1,1,71,1,1,13,37,1
0,1,3,43,14,7,0,1,1,71,1,0,13,37,1
0,0,3,43,14,7,0,1,1,71,1,1,1,32,0
0,1,3,43,14,7,0,1,1,71,1,0,1,32,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,3,5,14,7,0,1,1,71,1,1,0,0,0
0,0,4,8,14,7,0,1,1,71,1,1,0,0,0
0,0,4,23,14,7,0,1,1,71,1,1,0,0,0
0,0,0,1,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,55,1
0,1,3,43,14,7,0,1,1,71,1,0,13,55,1
0,0,3,43,14,7,0,1,1,71,1,1,13,16,1
0,1,3,43,14,7,0,1,1,71,1,0,13,16,1
0,0,3,43,14,7,0,1,1,71,1,1,13,16,1
0,1,3,43,14,7,0,1,1,71,1,0,13,16,1
0,0,1,51,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,34,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,56,0
0,1,3,43,14,7,0,1,1,71,1,0,5,56,0
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,15,1
0,1,3,43,14,7,0,1,1,71,1,0,3,15,1
0,0,3,43,14,7,0,1,1,71,1,1,3,9,1
0,1,3,43,14,7,0,1,1,71,1,0,3,9,1
0,0,3,6,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,3,30,14,7,0,1,1,71,1,1,0,0,0
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,32,1
0,1,3,43,14,7,0,1,1,71,1,0,13,32,1
0,0,3,43,14,7,0,1,1,71,1,1,13,31,1
0,1,3,43,14,7,0,1,1,71,1,0,13,31,1
0,0,3,43,14,7,0,1,1,71,1,1,13,23,1
0,1,3,43,14,7,0,1,1,71,1,0,13,23,1
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,0,14,7,0,1,1,71,1,1,0,0,0
0,0,0,52,14,7,0,1,1,71,1,1,0,0,0
0,0,1,30,14,7,0,1,1,71,1,1,0,0,0
0,0,4,34,14,7,0,1,1,71,1,1,0,0,0
0,0,1,31,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,9,0
0,1,3,43,14,7,0,1,1,71,1,0,5,9,0
0,0,4,45,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,33,0
0,1,3,43,14,7,0,1,1,71,1,0,1,33,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,31,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,3,8,1
0,1,3,43,14,7,0,1,1,71,1,0,3,8,1
0,0,3,43,14,7,0,1,1,71,1,1,3,15,1
0,1,3,43,14,7,0,1,1,71,1,0,3,15,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,2,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,1,8,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,26,0
0,1,3,43,14,7,0,1,1,71,1,0,1,26,0
0,0,3,43,14,7,0,1,1,71,1,1,1,46,0
0,1,3,43,14,7,0,1,1,71,1,0,1,46,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,13,44,1
0,1,3,43,14,7,0,1,1,71,1,0,13,44,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,1,51,14,7,0,1,1,71,1,1,0,0,0
0,0,3,4,14,7,0,1,1,71,1,1,0,0,0
0,0,3,8,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,29,1
0,1,3,43,14,7,0,1,1,71,1,0,5,29,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,1,28,0
0,1,3,43,14,7,0,1,1,71,1,0,1,28,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,56,0
0,1,3,43,14,7,0,1,1,71,1,0,1,56,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,4,4,14,7,0,1,1,71,1,1,0,0,0
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,3,26,1
0,1,3,43,14,7,0,1,1,71,1,0,3,26,1
0,0,3,43,14,7,0,1,1,71,1,1,3,23,1
0,1,3,43,14,7,0,1,1,71,1,0,3,23,1
0,0,3,43,14,7,0,1,1,71,1,1,3,15,1
0,1,3,43,14,7,0,1,1,71,1,0,3,15,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,3,43,14,7,0,1,1,71,1,1,13,44,1
0,1,3,43,14,7,0,1,1,71,1,0,13,44,1
0,0,3,43,14,7,0,1,1,71,1,1,13,32,1
0,1,3,43,14,7,0,1,1,71,1,0,13,32,1
0,0,3,43,14,7,0,1,1,71,1,1,13,32,1
0,1,3,43,14,7,0,1,1,71,1,0,13,32,1
0,0,3,23,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,50,0
0,1,3,43,14,7,0,1,1,71,1,0,1,50,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,4,22,14,7,0,1,1,71,1,1,0,0,0
0,0,4,5,14,7,0,1,1,71,1,1,0,0,0
0,0,3,11,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,22,1
0,1,3,43,14,7,0,1,1,71,1,0,13,22,1
0,0,3,43,14,7,0,1,1,71,1,1,13,22,1
0,1,3,43,14,7,0,1,1,71,1,0,13,22,1
0,0,3,43,14,7,0,1,1,71,1,1,13,22,1
0,1,3,43,14,7,0,1,1,71,1,0,13,22,1
0,0,3,43,14,7,0,1,1,71,1,1,13,22,1
0,1,3,43,14,7,0,1,1,71,1,0,13,22,1
0,0,4,1,14,7,0,1,1,71,1,1,0,0,0
0,0,1,52,14,7,0,1,1,71,1,1,0,0,0
0,0,2,8,14,7,0,1,1,71,1,1,0,0,0
0,0,3,4,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,32,1
0,1,3,43,14,7,0,1,1,71,1,0,5,32,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,8,0
0,1,3,43,14,7,0,1,1,71,1,0,5,8,0
0,0,3,43,14,7,0,1,1,71,1,1,1,12,0
0,1,3,43,14,7,0,1,1,71,1,0,1,12,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
0,0,4,23,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,0,52,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,1,43,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,25,1
0,1,3,43,14,7,0,1,1,71,1,0,13,25,1
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,3,11,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,34,1
0,1,3,43,14,7,0,1,1,71,1,0,13,34,1
0,0,3,43,14,7,0,1,1,71,1,1,13,34,1
0,1,3,43,14,7,0,1,1,71,1,0,13,34,1
0,0,3,43,14,7,0,1,1,71,1,1,13,34,1
0,1,3,43,14,7,0,1,1,71,1,0,13,34,1
0,0,4,52,14,7,0,1,1,71,1,1,0,0,0
0,0,4,8,14,7,0,1,1,71,1,1,0,0,0
0,0,2,32,14,7,0,1,1,71,1,1,0,0,0
0,0,1,51,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,1,3,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,27,0
0,1,3,43,14,7,0,1,1,71,1,0,1,27,0
0,0,3,43,14,7,0,1,1,71,1,1,1,8,0
0,1,3,43,14,7,0,1,1,71,1,0,1,8,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,44,0
0,1,3,43,14,7,0,1,1,71,1,0,3,44,0
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,3,14,1
0,1,3,43,14,7,0,1,1,71,1,0,3,14,1
0,0,5,33,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,13,27,1
0,1,3,43,14,7,0,1,1,71,1,0,13,27,1
0,0,3,43,14,7,0,1,1,71,1,1,1,53,0
0,1,3,43,14,7,0,1,1,71,1,0,1,53,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,3,5,14,7,0,1,1,71,1,1,0,0,0
0,0,2,8,14,7,0,1,1,71,1,1,0,0,0
0,0,2,5,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,23,1
0,1,3,43,14,7,0,1,1,71,1,0,13,23,1
0,0,3,43,14,7,0,1,1,71,1,1,13,23,1
0,1,3,43,14,7,0,1,1,71,1,0,13,23,1
0,0,3,43,14,7,0,1,1,71,1,1,13,23,1
0,1,3,43,14,7,0,1,1,71,1,0,13,23,1
0,0,2,2,14,7,0,1,1,71,1,1,0,0,0
0,0,1,51,14,7,0,1,1,71,1,1,0,0,0
0,0,3,52,14,7,0,1,1,71,1,1,0,0,0
0,0,3,34,14,7,0,1,1,71,1,1,0,0,0
0,0,1,34,14,7,0,1,1,71,1,1,0,0,0
0,0,3,1,14,7,0,1,1,71,1,1,0,0,0
0,0,4,24,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,81,1
0,1,3,43,14,7,0,1,1,71,1,0,5,81,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,4,7,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,5,11,0
0,1,3,43,14,7,0,1,1,71,1,0,5,11,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,1,3,14,7,0,1,1,71,1,1,0,0,0
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,23,0
0,1,3,43,14,7,0,1,1,71,1,0,1,23,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,15,1
0,1,3,43,14,7,0,1,1,71,1,0,3,15,1
0,0,3,43,14,7,0,1,1,71,1,1,3,9,1
0,1,3,43,14,7,0,1,1,71,1,0,3,9,1
0,0,3,5,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,5,23,14,7,0,1,1,71,1,1,0,0,0
0,0,2,43,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,46,0
0,1,3,43,14,7,0,1,1,71,1,0,1,46,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,4,34,14,7,0,1,1,71,1,1,0,0,0
0,0,3,30,14,7,0,1,1,71,1,1,0,0,0
0,0,3,11,14,7,0,1,1,71,1,1,0,0,0
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,0,0,33,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,68,1
0,1,3,43,14,7,0,1,1,71,1,0,13,68,1
0,0,3,43,14,7,0,1,1,71,1,1,13,33,1
0,1,3,43,14,7,0,1,1,71,1,0,13,33,1
0,0,3,43,14,7,0,1,1,71,1,1,13,33,1
0,1,3,43,14,7,0,1,1,71,1,0,13,33,1
0,0,3,43,14,7,0,1,1,71,1,1,13,33,1
0,1,3,43,14,7,0,1,1,71,1,0,13,33,1
0,0,3,34,14,7,0,1,1,71,1,1,0,0,0
0,0,1,31,14,7,0,1,1,71,1,1,0,0,0
0,0,4,23,14,7,0,1,1,71,1,1,0,0,0
0,0,3,30,14,7,0,1,1,71,1,1,0,0,0
0,0,1,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,22,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,5,26,1
0,1,3,43,14,7,0,1,1,71,1,0,5,26,1
0,0,3,43,14,7,0,1,1,71,1,1,5,43,1
0,1,3,43,14,7,0,1,1,71,1,0,5,43,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,60,0
0,1,3,43,14,7,0,1,1,71,1,0,5,60,0
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,5,12,0
0,1,3,43,14,7,0,1,1,71,1,0,5,12,0
0,0,3,43,14,7,0,1,1,71,1,1,1,2,0
0,1,3,43,14,7,0,1,1,71,1,0,1,2,0
0,0,3,43,14,7,0,1,1,71,1,1,1,39,0
0,1,3,43,14,7,0,1,1,71,1,0,1,39,0
0,0,3,43,14,7,0,1,1,71,1,1,2,55,1
0,1,3,43,14,7,0,1,1,71,1,0,2,55,1
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,3,43,14,7,0,1,1,71,1,1,3,36,0
0,1,3,43,14,7,0,1,1,71,1,0,3,36,0
0,0,3,43,14,7,0,1,1,71,1,1,3,10,1
0,1,3,43,14,7,0,1,1,71,1,0,3,10,1
0,0,3,43,14,7,0,1,1,71,1,1,13,61,1
0,1,3,43,14,7,0,1,1,71,1,0,13,61,1
0,0,3,43,14,7,0,1,1,71,1,1,13,28,1
0,1,3,43,14,7,0,1,1,71,1,0,13,28,1
0,0,3,43,14,7,0,1,1,71,1,1,13,28,1
0,1,3,43,14,7,0,1,1,71,1,0,13,28,1
0,0,3,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,1,56,0
0,1,3,43,14,7,0,1,1,71,1,0,1,56,0
0,0,3,43,14,7,0,1,1,71,1,1,1,1,0
0,1,3,43,14,7,0,1,1,71,1,0,1,1,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,4,45,14,7,0,1,1,71,1,1,0,0,0
0,0,3,0,14,7,0,1,1,71,1,1,0,0,0
0,0,3,33,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,3,43,14,7,0,1,1,71,1,1,13,54,1
0,1,3,43,14,7,0,1,1,71,1,0,13,54,1
0,0,3,43,14,7,0,1,1,71,1,1,13,24,1
0,1,3,43,14,7,0,1,1,71,1,0,13,24,1
0,0,2,0,14,7,0,1,1,71,1,1,0,0,0
0,2,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,17,1
0,1,3,43,14,7,0,1,1,71,1,0,5,17,1
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,0,3,43,14,7,0,1,1,71,1,1,5,10,0
0,1,3,43,14,7,0,1,1,71,1,0,5,10,0
0,2,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,1,1
0,1,3,43,14,7,0,1,1,71,1,0,1,1,1
0,0,3,43,14,7,0,1,1,71,1,1,1,47,0
0,1,3,43,14,7,0,1,1,71,1,0,1,47,0
0,0,3,43,14,7,0,1,1,71,1,1,1,24,0
0,1,3,43,14,7,0,1,1,71,1,0,1,24,0
0,0,4,43,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,3,15,1
0,1,3,43,14,7,0,1,1,71,1,0,3,15,1
0,0,3,43,14,7,0,1,1,71,1,1,3,9,1
0,1,3,43,14,7,0,1,1,71,1,0,3,9,1
0,0,3,43,14,7,0,1,1,71,1,1,13,46,1
0,1,3,43,14,7,0,1,1,71,1,0,13,46,1
0,0,3,43,14,7,0,1,1,71,1,1,13,22,1
0,1,3,43,14,7,0,1,1,71,1,0,13,22,1
0,0,3,43,14,7,0,1,1,71,1,1,13,22,1
0,1,3,43,14,7,0,1,1,71,1,0,13,22,1
0,0,3,43,14,7,0,1,1,71,1,1,1,15,0
0,1,3,43,14,7,0,1,1,71,1,0,1,15,0
0,0,3,43,14,7,0,1,1,71,1,1,1,14,0
0,1,3,43,14,7,0,1,1,71,1,0,1,14,0
0,0,1,4,14,7,0,1,1,71,1,1,0,0,0
0,0,4,8,14,7,0,1,1,71,1,1,0,0,0
0,0,1,43,14,7,0,1,1,71,1,1,0,0,0
0,0,5,2,14,7,0,1,1,71,1,1,0,0,0
0,0,3,43,14,7,0,1,1,71,1,1,14,107,1
0,1,3,43,14,7,0,1,1,71,1,0,14,107,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,3,43,14,7,0,1,1,71,1,1,13,30,1
0,1,3,43,14,7,0,1,1,71,1,0,13,30,1
0,0,4,52,14,7,0,1,1,71,1,1,0,0,0
0,0,4,33,14,7,0,1,1,71,1,1,0,0,0
0,0,4,23,14,7,0,1,1,71,1,1,0,0,0
0,0,1,33,14,7,0,1,1,71,1,1,0,0,0
0,0,3,30,14,7,0,1,1,71,1,1,0,0,0
